name_id,name,serving_size,calories,protein_g,carbohydrate_g,fat_g,sugar_g,sodium_mg,fiber_g,food_type,source
"Gadung , ubi, segar","Gadung , ubi, segar",0.90 g,100.0,0.9,23.5,0.3,0.0,8.0,2.1,local_indonesian,nilai-gizi.csv
Gadung kukus,Gadung kukus,0.80 g,88.0,0.6,20.9,0.3,0.0,6.0,0.9,local_indonesian,nilai-gizi.csv
Gadung mentah,Gadung mentah,1 porsi,101.0,2.1,23.2,0.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gambas (oyong), segar","Gambas (oyong), segar",0.40 g,19.0,0.8,4.1,0.2,0.0,23.0,1.3,local_indonesian,nilai-gizi.csv
"Gandaria masak, segar","Gandaria masak, segar",0.40 g,68.0,0.7,18.0,0.1,0.0,3.0,2.2,local_indonesian,nilai-gizi.csv
Ganyong kukus,Ganyong kukus,1 porsi,100.0,0.8,23.8,0.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ganyong mentah,Ganyong mentah,1 porsi,95.0,1.0,22.6,0.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ganyong rebus,Ganyong rebus,1.10 g,100.0,0.8,23.8,0.2,0.0,0.0,0.9,local_indonesian,nilai-gizi.csv
"Ganyong, segar","Ganyong, segar",0.90 g,77.0,0.6,18.4,0.2,0.0,0.0,0.8,local_indonesian,nilai-gizi.csv
Gatep segar,Gatep segar,1 porsi,191.0,4.5,39.7,1.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gatep, segar","Gatep, segar",1.60 g,191.0,4.5,39.7,1.5,0.0,17.0,13.4,local_indonesian,nilai-gizi.csv
Gembili ubi segar,Gembili ubi segar,1 porsi,131.0,1.1,31.3,0.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gembili, ubi, segar","Gembili, ubi, segar",1 g,131.0,1.1,31.3,0.2,0.0,10.0,1.1,local_indonesian,nilai-gizi.csv
Gemblong,Gemblong,1.20 g,274.0,1.7,55.5,5.4,0.0,0.0,2.2,local_indonesian,nilai-gizi.csv
Gendar goreng,Gendar goreng,3 g,407.0,6.4,32.0,28.2,0.0,0.0,0.1,local_indonesian,nilai-gizi.csv
Genjer segar,Genjer segar,1 porsi,35.0,1.7,7.7,0.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Genjer, segar","Genjer, segar",0.40 g,35.0,1.7,7.7,0.2,0.0,64.0,2.5,local_indonesian,nilai-gizi.csv
Geplak,Geplak,1 g,350.0,1.4,53.6,14.4,0.0,0.0,1.8,local_indonesian,nilai-gizi.csv
Geplak Jahe,Geplak Jahe,2.50 g,462.0,3.1,57.7,14.4,0.0,0.0,3.3,local_indonesian,nilai-gizi.csv
Geplak jahe,Geplak jahe,1 porsi,462.0,3.1,57.7,24.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Gete kuah asam masakan,Gete kuah asam masakan,1 porsi,75.0,8.2,6.0,2.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gete kuah asam, masakan","Gete kuah asam, masakan",3.80 g,75.0,8.2,6.0,2.0,0.0,260.0,0.0,local_indonesian,nilai-gizi.csv
Getuk Lindri,Getuk Lindri,1 porsi,171.4,4.0,32.0,4.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Getuk goreng,Getuk goreng,1.50 g,360.0,1.3,74.3,6.4,0.0,0.0,0.8,local_indonesian,nilai-gizi.csv
Getuk singkong,Getuk singkong,1.10 g,204.0,0.5,47.4,1.4,0.0,0.0,0.8,local_indonesian,nilai-gizi.csv
Gudeg sayur,Gudeg sayur,1 porsi,160.0,3.3,16.0,9.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gudeg,sayur","Gudeg,sayur",2.10 g,160.0,3.3,16.0,9.2,0.0,0.0,2.3,local_indonesian,nilai-gizi.csv
Gulai Ayam Padang,Gulai Ayam Padang,1 porsi (150g),325.0,24.2,5.8,24.5,1.5,520.0,0.6,local_indonesian,makanan-lokal.csv
Gulai Ikan Patin,Gulai Ikan Patin,1 porsi (150g),248.0,18.5,6.8,17.2,1.2,380.0,0.5,local_indonesian,makanan-lokal.csv
Gulai Kambing,Gulai Kambing,1 porsi (150g),318.0,24.5,5.8,22.8,2.5,500.0,0.7,local_indonesian,makanan-lokal.csv
Gulai asam keueung masakan,Gulai asam keueung masakan,1 porsi,52.0,10.0,1.8,0.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gulai asam keueung, masakan","Gulai asam keueung, masakan",1.70 g,52.0,10.0,1.8,0.5,0.0,332.0,0.0,local_indonesian,nilai-gizi.csv
Gulai ikan masakan,Gulai ikan masakan,1 porsi,106.0,16.5,2.5,3.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Gulai ikan paya masakan,Gulai ikan paya masakan,1 porsi,148.0,10.0,5.0,9.8,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gulai ikan, masakan","Gulai ikan, masakan",2 g,106.0,16.5,2.5,3.3,0.0,743.0,0.0,local_indonesian,nilai-gizi.csv
Gulai kambing,Gulai kambing,1.80 g,126.0,4.2,6.2,9.4,0.0,302.0,0.0,local_indonesian,nilai-gizi.csv
Gulai keumamah masakan,Gulai keumamah masakan,1 porsi,110.0,5.9,3.2,8.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gulai keumamah, masakan","Gulai keumamah, masakan",1.30 g,110.0,5.9,3.2,8.2,0.0,335.0,0.0,local_indonesian,nilai-gizi.csv
Gulai pakis,Gulai pakis,2.60 g,143.0,4.0,6.0,11.4,0.0,0.0,1.4,local_indonesian,nilai-gizi.csv
Gulai pliek,Gulai pliek,2.70 g,176.0,7.3,3.2,14.9,0.0,257.0,0.0,local_indonesian,nilai-gizi.csv
Gulai tiram masakan,Gulai tiram masakan,1 porsi,132.0,9.0,7.8,7.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Gurame asem manis masakan,Gurame asem manis masakan,1 porsi,192.0,12.7,12.7,10.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Gurame asem manis, masakan","Gurame asem manis, masakan",2.40 g,192.0,12.7,12.7,10.1,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
"Hofa / Ubi hutan, segar","Hofa / Ubi hutan, segar",0.90 g,127.0,1.2,29.5,0.5,0.0,3.0,3.4,local_indonesian,nilai-gizi.csv
Hofa/Ubi hutan segar,Hofa/Ubi hutan segar,1 porsi,127.0,1.2,29.5,0.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin bilis goreng,Ikan Asin bilis goreng,1 porsi,380.0,33.6,0.0,27.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin gabus goreng,Ikan Asin gabus goreng,1 porsi,456.0,46.5,0.0,24.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin japuh goreng,Ikan Asin japuh goreng,1 porsi,348.0,18.7,0.0,29.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin kering,Ikan Asin kering,1 porsi,193.0,42.0,0.0,1.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin pari goreng,Ikan Asin pari goreng,1 porsi,430.0,58.2,0.0,23.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin pepetek goreng,Ikan Asin pepetek goreng,1 porsi,652.0,40.4,0.0,54.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin sirinding goreng,Ikan Asin sirinding goreng,1 porsi,319.0,6.9,0.0,31.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Asin teri goreng,Ikan Asin teri goreng,1 porsi,430.0,33.4,0.0,32.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Bader, segar","Ikan Bader, segar",2 g,193.0,19.0,0.0,13.0,0.0,118.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Balong, segar","Ikan Balong, segar",1.50 g,107.0,16.5,1.5,3.9,0.0,86.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Bambangan, segar","Ikan Bambangan, segar",1.30 g,112.0,20.0,3.7,1.3,0.0,148.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Bandeng Presto, masakan","Ikan Bandeng Presto, masakan",6 g,296.0,17.1,11.3,20.3,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Bandeng, segar","Ikan Bandeng, segar",1.20 g,123.0,20.0,0.0,4.8,0.0,67.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Banjar, segar","Ikan Banjar, segar",1.40 g,111.0,19.4,4.8,0.9,0.0,99.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Baronang, segar","Ikan Baronang, segar",1.20 g,78.0,14.5,3.7,0.6,0.0,26.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Batung, segar","Ikan Batung, segar",1.10 g,115.0,14.5,4.2,4.6,0.0,42.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Baubara, segar","Ikan Baubara, segar",1.60 g,100.0,14.7,4.9,2.4,0.0,390.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Baung, segar","Ikan Baung, segar",1.20 g,123.0,15.1,3.3,5.5,0.0,32.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Bawal, segar","Ikan Bawal, segar",1.30 g,91.0,19.0,0.0,1.7,0.0,129.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Belida bakar,Ikan Belida bakar,1 porsi,128.0,18.0,7.2,3.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Belida segar,Ikan Belida segar,1 porsi,80.0,14.7,2.2,1.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Belut Segar goreng,Ikan Belut Segar goreng,1 porsi,417.0,25.9,32.0,19.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Belut Segar mentah,Ikan Belut Segar mentah,1 porsi,82.0,6.7,10.9,1.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Beunteur, segar","Ikan Beunteur, segar",9 g,109.0,17.0,0.0,4.0,0.0,109.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Cakalang, perut, segar","Ikan Cakalang, perut, segar",0.90 g,86.0,10.2,8.7,1.1,0.0,230.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Cakalang, segar","Ikan Cakalang, segar",1.20 g,107.0,19.6,5.5,0.7,0.0,66.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Dendeng mujahir, mentah","Ikan Dendeng mujahir, mentah",14.10 g,582.0,68.3,37.2,15.2,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Gabus asap mentah,Ikan Gabus asap mentah,1 porsi,261.0,38.1,21.9,2.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Gabus kering,Ikan Gabus kering,1 porsi,292.0,58.0,0.0,4.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Gabus segar,Ikan Gabus segar,1 porsi,74.0,25.2,0.0,1.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Gete goreng,Ikan Gete goreng,12.60 g,267.0,23.1,0.2,19.4,0.0,590.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Heu, segar","Ikan Heu, segar",6.20 g,81.0,10.0,6.6,1.6,0.0,240.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Hiu kering,Ikan Hiu kering,6.80 g,298.0,46.3,20.2,3.6,0.0,957.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Kakap, segar","Ikan Kakap, segar",2.30 g,92.0,20.0,0.0,0.7,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Kakatua, segar","Ikan Kakatua, segar",1.30 g,82.0,11.4,6.4,1.2,0.0,90.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Kawalinya, segar","Ikan Kawalinya, segar",1.70 g,110.0,12.6,5.4,4.2,0.0,340.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Lais bakar,Ikan Lais bakar,1 porsi,147.0,17.5,5.4,6.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Layang, segar","Ikan Layang, segar",2.30 g,109.0,22.0,0.0,1.7,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Layur, segar","Ikan Layur, segar",0.50 g,82.0,18.0,0.4,1.0,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Lehoma, segar","Ikan Lehoma, segar",1.10 g,90.0,20.4,0.0,0.9,0.0,56.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Lele goreng,Ikan Lele goreng,1 porsi,252.0,19.9,0.0,19.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Mas goreng,Ikan Mas goreng,1 porsi,188.0,19.3,0.0,12.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Mujahir / Mujair, segar","Ikan Mujahir / Mujair, segar",1.10 g,89.0,18.7,0.0,1.0,0.0,51.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Mujahir / mujair goreng,Ikan Mujahir / mujair goreng,2.20 g,416.0,46.9,0.0,23.9,0.0,54.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Mujair Goreng,Ikan Mujair Goreng,1 ekor (150g),235.0,26.8,4.8,12.2,0.5,320.0,0.5,local_indonesian,makanan-lokal.csv
Ikan Mujair dendeng goreng,Ikan Mujair dendeng goreng,1 porsi,598.0,74.3,9.2,26.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Mujair dendeng mentah,Ikan Mujair dendeng mentah,1 porsi,582.0,68.3,37.2,15.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Mujair goreng,Ikan Mujair goreng,1 porsi,416.0,46.9,0.0,23.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Mujair segar,Ikan Mujair segar,1 porsi,89.0,18.7,0.0,1.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Nila Goreng,Ikan Nila Goreng,1 ekor (150g),248.0,28.5,5.2,13.5,0.5,350.0,0.5,local_indonesian,makanan-lokal.csv
"Ikan Paling, segar","Ikan Paling, segar",1 g,303.0,14.0,0.0,27.0,0.0,43.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Papuyu / betok, segar","Ikan Papuyu / betok, segar",1.20 g,120.0,14.3,4.6,4.9,0.0,240.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Patin segar,Ikan Patin segar,1 porsi,132.0,17.0,1.1,6.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Pepetek, mentah","Ikan Pepetek, mentah",28.60 g,176.0,32.0,2.0,4.4,0.0,79.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Pindang banjar mentah,Ikan Pindang banjar mentah,1 porsi,157.0,28.0,1.8,4.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Pindang banjar,mentah","Ikan Pindang banjar,mentah",7 g,157.0,28.0,1.8,4.2,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Pindang benggol mentah,Ikan Pindang benggol mentah,1 porsi,170.0,31.0,0.0,4.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Pindang benggol, mentah","Ikan Pindang benggol, mentah",7.80 g,170.0,31.0,0.0,4.2,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Pindang layang mentah,Ikan Pindang layang mentah,1 porsi,153.0,30.0,0.0,2.8,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Pindang layang, mentah","Ikan Pindang layang, mentah",7.20 g,153.0,30.0,0.0,2.8,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Pindang selar mentah,Ikan Pindang selar mentah,1 porsi,142.0,27.0,0.0,3.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Pomo, segar","Ikan Pomo, segar",1.40 g,147.0,22.5,2.6,5.2,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Sale segar,Ikan Sale segar,1 porsi,534.0,40.2,4.9,39.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Segar,Ikan Segar,1 porsi,113.0,17.0,0.0,4.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Selar kering,Ikan Selar kering,1 porsi,194.0,38.0,0.0,3.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Sepat kering,Ikan Sepat kering,1 porsi,289.0,38.0,0.0,14.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Sunu, segar","Ikan Sunu, segar",1.10 g,111.0,13.3,6.7,3.4,0.0,91.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Tempahas, segar","Ikan Tempahas, segar",0.90 g,101.0,15.1,1.0,4.1,0.0,50.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Terbang, segar","Ikan Terbang, segar",1.60 g,98.0,19.6,1.0,1.7,0.0,90.0,0.0,local_indonesian,nilai-gizi.csv
Ikan Teri Kering tawar,Ikan Teri Kering tawar,1 porsi,331.0,68.7,0.0,4.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Teri Nasi kering,Ikan Teri Nasi kering,1 porsi,144.0,32.5,0.0,0.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Teri bubuk,Ikan Teri bubuk,1 porsi,277.0,60.0,1.8,2.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan Teri kering,Ikan Teri kering,1 porsi,170.0,33.4,0.0,3.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan Teri, bubuk, mentah","Ikan Teri, bubuk, mentah",20.90 g,277.0,60.0,1.8,2.3,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
"Ikan Tongkol, segar","Ikan Tongkol, segar",2.10 g,100.0,13.7,8.0,1.5,0.0,202.0,0.0,local_indonesian,nilai-gizi.csv
Ikan asar merah masakan,Ikan asar merah masakan,1 porsi,146.0,17.7,5.6,5.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan balong segar,Ikan balong segar,1 porsi,107.0,16.5,1.5,3.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan bambangan segar,Ikan bambangan segar,1 porsi,112.0,20.0,3.7,1.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan bandeng presto masakan,Ikan bandeng presto masakan,1 porsi,296.0,17.1,11.3,20.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan banjar segar,Ikan banjar segar,1 porsi,111.0,19.4,4.8,0.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan baronang segar,Ikan baronang segar,1 porsi,78.0,14.5,3.7,0.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan baung bakar,Ikan baung bakar,1 porsi,144.0,17.8,5.2,5.8,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan baung segar,Ikan baung segar,1 porsi,123.0,15.1,3.3,5.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan biawan segar,Ikan biawan segar,1 porsi,90.0,14.9,2.1,2.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan bili segar,Ikan bili segar,1 porsi,88.0,14.2,6.2,0.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan bubara segar,Ikan bubara segar,1 porsi,100.0,14.7,4.9,2.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan bulan-bulan segar,Ikan bulan-bulan segar,1 porsi,134.0,25.5,5.0,1.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan cakalang asap mentah,Ikan cakalang asap mentah,1 porsi,204.0,34.2,1.9,5.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan cakalang asin mentah,Ikan cakalang asin mentah,1 porsi,198.0,36.5,5.5,2.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan cakalang hati segar,Ikan cakalang hati segar,1 porsi,120.0,11.3,10.0,3.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan cakalang jantung segar,Ikan cakalang jantung segar,1 porsi,116.0,11.2,10.2,1.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan cakalang perut segar,Ikan cakalang perut segar,1 porsi,86.0,10.2,8.7,1.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan cakalang segar,Ikan cakalang segar,1 porsi,107.0,19.6,5.5,0.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan calo/ peda mentah,Ikan calo/ peda mentah,1 porsi,81.0,11.4,3.8,1.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan daun segar,Ikan daun segar,1 porsi,101.0,11.5,4.6,4.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan gete goreng,Ikan gete goreng,1 porsi,267.0,23.1,0.2,19.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan hitam segar,Ikan hitam segar,1 porsi,101.0,10.3,6.7,3.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan hiu kering,Ikan hiu kering,1 porsi,298.0,46.3,20.2,3.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan hiu segar,Ikan hiu segar,1 porsi,57.0,10.7,2.2,0.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kacangan segar,Ikan kacangan segar,1 porsi,77.0,15.6,1.6,0.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kakap segar,Ikan kakap segar,1 porsi,92.0,20.0,0.0,0.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kakatua segar,Ikan kakatua segar,1 porsi,82.0,11.4,6.4,1.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kapar segar,Ikan kapar segar,1 porsi,132.0,17.0,0.8,6.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kawalinya segar,Ikan kawalinya segar,1 porsi,110.0,12.6,5.4,4.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kayu kering,Ikan kayu kering,1 porsi,302.0,70.7,0.4,1.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan kima segar,Ikan kima segar,1 porsi,70.0,10.8,5.2,0.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan layur segar,Ikan layur segar,1 porsi,82.0,18.0,0.4,1.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan lehoma segar,Ikan lehoma segar,1 porsi,90.0,20.4,0.0,0.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan lidah segar,Ikan lidah segar,1 porsi,104.0,15.6,2.0,3.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan lomak asin mentah,Ikan lomak asin mentah,1 porsi,258.0,40.3,18.9,2.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan malalugis segar,Ikan malalugis segar,1 porsi,99.0,20.6,0.9,1.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan mayong segar,Ikan mayong segar,1 porsi,97.0,17.9,0.4,2.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan nasu metti segar,Ikan nasu metti segar,1 porsi,154.0,16.8,10.5,5.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan oci kembung segar,Ikan oci kembung segar,1 porsi,125.0,21.3,2.2,3.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan papuyu/ betok segar,Ikan papuyu/ betok segar,1 porsi,120.0,14.3,4.6,4.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan peda banjar mentah,Ikan peda banjar mentah,1 porsi,156.0,28.0,2.0,4.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sale lais mentah,Ikan sale lais mentah,1 porsi,415.0,61.3,2.9,17.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan saluang kering mentah,Ikan saluang kering mentah,1 porsi,284.0,34.1,14.6,9.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan saluang segar,Ikan saluang segar,1 porsi,113.0,13.9,3.4,4.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sanggang masakan,Ikan sanggang masakan,1 porsi,240.0,21.7,20.7,7.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sarden segar,Ikan sarden segar,1 porsi,109.0,19.9,3.4,1.8,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan selar kuning cue mentah,Ikan selar kuning cue mentah,1 porsi,138.0,27.0,0.0,3.3,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan selar kuning cue, mentah","Ikan selar kuning cue, mentah",0.70 g,138.0,27.0,0.0,3.3,0.0,0.0,0.0,local_indonesian,nilai-gizi.csv
Ikan selar segar,Ikan selar segar,1 porsi,100.0,18.8,0.0,2.2,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sepat segar,Ikan sepat segar,1 porsi,84.0,15.2,4.7,0.6,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sidat segar,Ikan sidat segar,1 porsi,81.0,11.4,3.8,1.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sunu asin mentah,Ikan sunu asin mentah,1 porsi,199.0,34.1,7.1,3.8,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan sunu segar,Ikan sunu segar,1 porsi,111.0,13.3,6.7,3.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan sunu, asin, mentah","Ikan sunu, asin, mentah",20.30 g,199.0,34.1,7.1,3.8,0.0,377.0,0.0,local_indonesian,nilai-gizi.csv
Ikan tahuman segar,Ikan tahuman segar,1 porsi,88.0,15.9,4.1,0.9,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan tarmon segar,Ikan tarmon segar,1 porsi,96.0,19.5,2.0,1.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan telan segar,Ikan telan segar,1 porsi,95.0,15.8,6.5,0.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan telur asin mentah,Ikan telur asin mentah,1 porsi,358.0,20.7,9.4,26.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan tempahas segar,Ikan tempahas segar,1 porsi,101.0,15.1,1.0,4.1,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan tepung mentah,Ikan tepung mentah,1 porsi,316.0,60.1,22.4,6.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan terbang segar,Ikan terbang segar,1 porsi,98.0,19.6,1.0,1.7,0.0,0.0,0.0,local_indonesian,nutrition.csv
"Ikan teri nasi, kering, mentah","Ikan teri nasi, kering, mentah",32.40 g,144.0,32.5,0.0,0.6,0.0,312.0,0.0,local_indonesian,nilai-gizi.csv
Ikan teri segar,Ikan teri segar,1 porsi,74.0,10.3,4.1,1.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan titang segar,Ikan titang segar,1 porsi,82.0,17.4,2.3,0.4,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan tongkol segar,Ikan tongkol segar,1 porsi,100.0,13.7,8.0,1.5,0.0,0.0,0.0,local_indonesian,nutrition.csv
Ikan turi segar,Ikan turi segar,1 porsi,96.0,19.2,0.2,2.0,0.0,0.0,0.0,local_indonesian,nutrition.csv
Indofood Kecap Manis (135 ml),Indofood Kecap Manis (135 ml),0 g,45.0,0.0,11.0,0.0,9.0,240.0,0.0,local_indonesian,nilai-gizi.csv
Indofood Sambal Pedas Dahsyat (135 ml),Indofood Sambal Pedas Dahsyat (135 ml),0 g,25.0,0.0,5.0,0.0,4.0,270.0,0.0,local_indonesian,nilai-gizi.csv
